RprtDt,StateCd,NDISDsbltyGrpNm,ICDDsbltyNm,Primary,Reported
30JUN2020,VIC,Global developmental delay,F84.91 - Global developmental delay [not to be used over 6 years of age],1468,1993
30JUN2020,VIC,Hearing Impairment,H90 - Hearing loss,4734,6955
30JUN2020,VIC,Hearing Impairment,Q16.9 - Congenital hearing condition,50,102
30JUN2020,VIC,Intellectual Disability,F70 - Mild intellectual disability,4256,6619
30JUN2020,VIC,Intellectual Disability,F71 - Moderate intellectual disability,5063,6993
30JUN2020,VIC,Intellectual Disability,F72 - Severe intellectual disability,1311,1875
30JUN2020,VIC,Intellectual Disability,F73 - Profound intellectual disability,176,256
30JUN2020,VIC,Intellectual Disability,F79 - Unspecified intellectual disability [try not to use],6615,10688
30JUN2020,VIC,Intellectual Disability,F84.8 - Pervasive developmental disorder [try not to use],21,63
30JUN2020,VIC,Intellectual Disability,Q02 - Microcephaly,109,214
30JUN2020,VIC,Intellectual Disability,"Q04 - Other congenital brain conditions, for example tuberous sclerosis",84,134
30JUN2020,VIC,Intellectual Disability,Q05 - Spina bifida,426,488
30JUN2020,VIC,Intellectual Disability,Q86.0 - Foetal alcohol syndrome,81,138
30JUN2020,VIC,Intellectual Disability,Q87.1 - Cornelia de Lange syndrome,43,52
30JUN2020,VIC,Intellectual Disability,Q87.1 - Prader Willi syndrome,137,151
30JUN2020,VIC,Intellectual Disability,Q87.8 - Coffin-Lowry syndrome,13,13
30JUN2020,VIC,Intellectual Disability,Q89 - Other congenital conditions,360,601
30JUN2020,VIC,Intellectual Disability,Q91 - Edwards syndrome,<11,<11
30JUN2020,VIC,Intellectual Disability,Q91 - Patau syndrome,<11,<11
30JUN2020,VIC,Intellectual Disability,Q93.4 - Cri du  Chat syndrome,39,43
30JUN2020,VIC,Intellectual Disability,Q93.5 - Angelman  syndrome,94,106
30JUN2020,VIC,Intellectual Disability,"Q99 - Other chromosomal conditions not listed elsewhere, including Kabuki syndrome,Williams syndrome",1001,1504
30JUN2020,VIC,Intellectual Disability,Q99.2 - Fragile X syndrome,281,343
30JUN2020,VIC,Multiple Sclerosis,G35 - Multiple sclerosis,2375,2423
30JUN2020,VIC,Other,B22 - Human immune deficiency virus (HIV) disease,<11,17
30JUN2020,VIC,Other,B99 - Other unspecified infectious diseases,21,35
30JUN2020,VIC,Other,C71 - Malignant neoplasm of brain,<11,<11
30JUN2020,VIC,Other,C96 - Malignant neoplasm of blood or immune disease,<11,<11
30JUN2020,VIC,Other,E14 - Diabetes mellitus,15,805
30JUN2020,VIC,Other,E66 - Obesity,<11,166
30JUN2020,VIC,Other,E88 - Other metabolic disorders,53,71
30JUN2020,VIC,Other,F849 - Migrated Record with DD or GDD [Needs to be updated in CRM],<11,50
30JUN2020,VIC,Other,J44.9 - Chronic lung disease,18,85
30JUN2020,VIC,Other,M32 - Systemic lupus erythematosus,<11,13
30JUN2020,VIC,Other,M45 - Ankylosing spondylitis,<11,15
30JUN2020,VIC,Other,N18 - Renal failure,<11,53
30JUN2020,VIC,Other,Q37 - Cleft palate and lip,<11,45
30JUN2020,VIC,Other,S14.3 - Brachial plexus injury,<11,<11
30JUN2020,VIC,Other Neurological,F00 - Alzheimer's disease,295,335
30JUN2020,VIC,Other Neurological,F03 - Unspecified dementia,209,312
30JUN2020,VIC,Other Neurological,G10 - Huntington disease,248,255
30JUN2020,VIC,Other Neurological,G12.2 - Motor neuron disease (also called amytrophic lateral sclerosis),191,194
30JUN2020,VIC,Other Neurological,G20 - Parkinson's disease,375,431
30JUN2020,VIC,Other Neurological,G40 - Epilepsy,274,3985
30JUN2020,VIC,Other Neurological,G71.0 - Muscular dystrophy,513,577
30JUN2020,VIC,Other Neurological,G99 - Other Neurological,2099,4419
30JUN2020,VIC,Other Neurological,G99 - Other Neurological (List A),97,135
30JUN2020,VIC,Other Neurological,G99 - Other Neurological (List C),18,23
30JUN2020,VIC,Other Physical,M05 - Rheumatoid arthritis,211,363
30JUN2020,VIC,Other Physical,M12 - Other arthritis,65,469
30JUN2020,VIC,Other Physical,M95 - Other Physical,3308,9783
30JUN2020,VIC,Other Physical,T05 - Multiple traumatic amputations,176,217
30JUN2020,VIC,Other Sensory/Speech,R47 - Other Sensory/Speech,706,4387
30JUN2020,VIC,Psychosocial disability,F11 - Alcohol dependency,<11,99
30JUN2020,VIC,Psychosocial disability,F19 - Other substance dependency,<11,106
30JUN2020,VIC,Psychosocial disability,F20 - Schizophrenia,5486,6694
30JUN2020,VIC,Psychosocial disability,F31 - Bipolar affective disorder,1248,2121
30JUN2020,VIC,Psychosocial disability,F32 - Major depressive illness,1105,3102
30JUN2020,VIC,Psychosocial disability,F41 - Other Anxiety disorders,640,6252
30JUN2020,VIC,Psychosocial disability,F42 - Obsessive-compulsive disorder,68,517
30JUN2020,VIC,Psychosocial disability,F60.3 - Borderline personality disorder,604,1162
30JUN2020,VIC,Psychosocial disability,F99 - Other psychosocial disorders,4256,7837
30JUN2020,VIC,Spinal Cord Injury,C72.5 - Malignant neoplasm of spinal cord (Complete),<11,<11
30JUN2020,VIC,Spinal Cord Injury,C72.7 - Malignant neoplasm of spinal cord (Incomplete),<11,<11
30JUN2020,VIC,Spinal Cord Injury,T09.5 - Spinal cord injury (Complete),315,352
30JUN2020,VIC,Spinal Cord Injury,T09.7 - Spinal cord injury (Incomplete),433,496
30JUN2020,VIC,Stroke,I69 - Stroke,1300,1703
30JUN2020,VIC,Visual Impairment,H54 - Visual impairment (including blindness),2562,4688
30JUN2020,VIC,Visual Impairment,Q15.9 - Congenital eye condition,20,45
30JUN2020,WA,ABI,G93.1 - Hypoxic brain injury,22,31
30JUN2020,WA,ABI,T90 - Traumatic brain injury [also called head injury and acquired brain damage],973,1144
30JUN2020,WA,Autism,F84.0 - Autism disorder,11147,12012
30JUN2020,WA,Autism,F84.2 - Rett syndrome,36,39
30JUN2020,WA,Autism,F84.5 - Asperger syndrome,68,116
30JUN2020,WA,Cerebral Palsy,G80 - Cerebral palsy,1452,1843
30JUN2020,WA,Developmental delay,F84.90 - Developmental delay [not to be used over 6 years of age ],663,797
30JUN2020,WA,Down Syndrome,Q90 - Down syndrome,965,1005
30JUN2020,WA,Global developmental delay,F84.91 - Global developmental delay [not to be used over 6 years of age],938,1370
30JUN2020,WA,Hearing Impairment,H90 - Hearing loss,1337,1991
30JUN2020,WA,Hearing Impairment,Q16.9 - Congenital hearing condition,13,45
30JUN2020,WA,Intellectual Disability,F70 - Mild intellectual disability,536,785
30JUN2020,WA,Intellectual Disability,F71 - Moderate intellectual disability,896,1167
30JUN2020,WA,Intellectual Disability,F72 - Severe intellectual disability,213,297
30JUN2020,WA,Intellectual Disability,F73 - Profound intellectual disability,106,149
30JUN2020,WA,Intellectual Disability,F79 - Unspecified intellectual disability [try not to use],3765,4868
30JUN2020,WA,Intellectual Disability,F84.8 - Pervasive developmental disorder [try not to use],11,17
30JUN2020,WA,Intellectual Disability,Q02 - Microcephaly,22,70
30JUN2020,WA,Intellectual Disability,"Q04 - Other congenital brain conditions, for example tuberous sclerosis",44,66
30JUN2020,WA,Intellectual Disability,Q05 - Spina bifida,156,180
30JUN2020,WA,Intellectual Disability,Q86.0 - Foetal alcohol syndrome,135,194
30JUN2020,WA,Intellectual Disability,Q87.1 - Cornelia de Lange syndrome,20,24
30JUN2020,WA,Intellectual Disability,Q87.1 - Prader Willi syndrome,49,55
30JUN2020,WA,Intellectual Disability,Q87.8 - Coffin-Lowry syndrome,<11,<11
30JUN2020,WA,Intellectual Disability,Q89 - Other congenital conditions,104,181
30JUN2020,WA,Intellectual Disability,Q91 - Edwards syndrome,<11,<11
30JUN2020,WA,Intellectual Disability,Q91 - Patau syndrome,<11,<11
30JUN2020,WA,Intellectual Disability,Q93.4 - Cri du  Chat syndrome,17,18
30JUN2020,WA,Intellectual Disability,Q93.5 - Angelman  syndrome,41,44
30JUN2020,WA,Intellectual Disability,"Q99 - Other chromosomal conditions not listed elsewhere, including Kabuki syndrome,Williams syndrome",348,493
30JUN2020,WA,Intellectual Disability,Q99.2 - Fragile X syndrome,62,85
30JUN2020,WA,Multiple Sclerosis,G35 - Multiple sclerosis,673,682
30JUN2020,WA,Other,B22 - Human immune deficiency virus (HIV) disease,<11,<11
30JUN2020,WA,Other,B99 - Other unspecified infectious diseases,<11,<11
30JUN2020,WA,Other,C71 - Malignant neoplasm of brain,<11,<11
30JUN2020,WA,Other,C96 - Malignant neoplasm of blood or immune disease,<11,<11
30JUN2020,WA,Other,E14 - Diabetes mellitus,<11,199
30JUN2020,WA,Other,E66 - Obesity,<11,35
30JUN2020,WA,Other,E88 - Other metabolic disorders,<11,16
30JUN2020,WA,Other,F849 - Migrated Record with DD or GDD [Needs to be updated in CRM],<11,28
30JUN2020,WA,Other,J44.9 - Chronic lung disease,18,41
30JUN2020,WA,Other,M32 - Systemic lupus erythematosus,<11,<11
30JUN2020,WA,Other,M45 - Ankylosing spondylitis,<11,19
30JUN2020,WA,Other,N18 - Renal failure,<11,17
30JUN2020,WA,Other,Q37 - Cleft palate and lip,<11,<11
30JUN2020,WA,Other,S14.3 - Brachial plexus injury,<11,<11
30JUN2020,WA,Other Neurological,F00 - Alzheimer's disease,135,144
30JUN2020,WA,Other Neurological,F03 - Unspecified dementia,96,148
30JUN2020,WA,Other Neurological,G10 - Huntington disease,84,86
30JUN2020,WA,Other Neurological,G12.2 - Motor neuron disease (also called amytrophic lateral sclerosis),70,73
30JUN2020,WA,Other Neurological,G20 - Parkinson's disease,125,139
30JUN2020,WA,Other Neurological,G40 - Epilepsy,103,1335
30JUN2020,WA,Other Neurological,G71.0 - Muscular dystrophy,174,182
30JUN2020,WA,Other Neurological,G99 - Other Neurological,795,1499
30JUN2020,WA,Other Neurological,G99 - Other Neurological (List A),40,69
30JUN2020,WA,Other Neurological,G99 - Other Neurological (List C),<11,<11
30JUN2020,WA,Other Physical,M05 - Rheumatoid arthritis,69,110
30JUN2020,WA,Other Physical,M12 - Other arthritis,24,121
30JUN2020,WA,Other Physical,M95 - Other Physical,1359,2795
30JUN2020,WA,Other Physical,T05 - Multiple traumatic amputations,133,149
30JUN2020,WA,Other Sensory/Speech,R47 - Other Sensory/Speech,112,798
30JUN2020,WA,Psychosocial disability,F11 - Alcohol dependency,<11,21
30JUN2020,WA,Psychosocial disability,F19 - Other substance dependency,<11,14
30JUN2020,WA,Psychosocial disability,F20 - Schizophrenia,1501,1728
30JUN2020,WA,Psychosocial disability,F31 - Bipolar affective disorder,206,395
30JUN2020,WA,Psychosocial disability,F32 - Major depressive illness,149,481
30JUN2020,WA,Psychosocial disability,F41 - Other Anxiety disorders,76,1121
30JUN2020,WA,Psychosocial disability,F42 - Obsessive-compulsive disorder,13,129
30JUN2020,WA,Psychosocial disability,F60.3 - Borderline personality disorder,76,159
30JUN2020,WA,Psychosocial disability,F99 - Other psychosocial disorders,600,1421
30JUN2020,WA,Spinal Cord Injury,C72.5 - Malignant neoplasm of spinal cord (Complete),<11,<11
30JUN2020,WA,Spinal Cord Injury,C72.7 - Malignant neoplasm of spinal cord (Incomplete),<11,<11
30JUN2020,WA,Spinal Cord Injury,T09.5 - Spinal cord injury (Complete),182,197
30JUN2020,WA,Spinal Cord Injury,T09.7 - Spinal cord injury (Incomplete),329,366
30JUN2020,WA,Stroke,I69 - Stroke,400,488
30JUN2020,WA,Visual Impairment,H54 - Visual impairment (including blindness),587,1235
30JUN2020,WA,Visual Impairment,Q15.9 - Congenital eye condition,11,16
31MAR2020,N/A,ABI,G93.1 - Hypoxic brain injury,263,342
31MAR2020,N/A,ABI,T90 - Traumatic brain injury [also called head injury and acquired brain damage],11847,14371
31MAR2020,N/A,Autism,F84.0 - Autism disorder,110632,122000
31MAR2020,N/A,Autism,F84.2 - Rett syndrome,390,426
31MAR2020,N/A,Autism,F84.5 - Asperger syndrome,2448,3533
31MAR2020,N/A,Cerebral Palsy,G80 - Cerebral palsy,14992,18560
31MAR2020,N/A,Developmental delay,F84.90 - Developmental delay [not to be used over 6 years of age ],23110,25720
31MAR2020,N/A,Down Syndrome,Q90 - Down syndrome,10808,11590
31MAR2020,N/A,Global developmental delay,F84.91 - Global developmental delay [not to be used over 6 years of age],6828,10156
31MAR2020,N/A,Hearing Impairment,H90 - Hearing loss,17320,25328
31MAR2020,N/A,Hearing Impairment,Q16.9 - Congenital hearing condition,211,470
31MAR2020,N/A,Intellectual Disability,F70 - Mild intellectual disability,11830,19061
31MAR2020,N/A,Intellectual Disability,F71 - Moderate intellectual disability,17628,24314
31MAR2020,N/A,Intellectual Disability,F72 - Severe intellectual disability,5271,7534
31MAR2020,N/A,Intellectual Disability,F73 - Profound intellectual disability,752,1069
31MAR2020,N/A,Intellectual Disability,F79 - Unspecified intellectual disability [try not to use],23358,37483
31MAR2020,N/A,Intellectual Disability,F84.8 - Pervasive developmental disorder [try not to use],99,263
31MAR2020,N/A,Intellectual Disability,Q02 - Microcephaly,460,988
31MAR2020,N/A,Intellectual Disability,"Q04 - Other congenital brain conditions, for example tuberous sclerosis",496,730
31MAR2020,N/A,Intellectual Disability,Q05 - Spina bifida,1878,2116
31MAR2020,N/A,Intellectual Disability,Q86.0 - Foetal alcohol syndrome,825,1245
31MAR2020,N/A,Intellectual Disability,Q87.1 - Cornelia de Lange syndrome,166,194
31MAR2020,N/A,Intellectual Disability,Q87.1 - Prader Willi syndrome,494,554
31MAR2020,N/A,Intellectual Disability,Q87.8 - Coffin-Lowry syndrome,38,39
31MAR2020,N/A,Intellectual Disability,Q89 - Other congenital conditions,1503,2526
31MAR2020,N/A,Intellectual Disability,Q91 - Edwards syndrome,24,25
31MAR2020,N/A,Intellectual Disability,Q91 - Patau syndrome,<11,<11
31MAR2020,N/A,Intellectual Disability,Q93.4 - Cri du  Chat syndrome,154,166
31MAR2020,N/A,Intellectual Disability,Q93.5 - Angelman  syndrome,394,434
31MAR2020,N/A,Intellectual Disability,"Q99 - Other chromosomal conditions not listed elsewhere, including Kabuki syndrome,Williams syndrome",4616,6638
31MAR2020,N/A,Intellectual Disability,Q99.2 - Fragile X syndrome,997,1211
31MAR2020,N/A,Multiple Sclerosis,G35 - Multiple sclerosis,7096,7239
31MAR2020,N/A,Other,B22 - Human immune deficiency virus (HIV) disease,26,105
31MAR2020,N/A,Other,B99 - Other unspecified infectious diseases,41,98
31MAR2020,N/A,Other,C71 - Malignant neoplasm of brain,23,33
31MAR2020,N/A,Other,C96 - Malignant neoplasm of blood or immune disease,<11,19
31MAR2020,N/A,Other,E14 - Diabetes mellitus,57,3083
31MAR2020,N/A,Other,E66 - Obesity,16,817
31MAR2020,N/A,Other,E88 - Other metabolic disorders,213,300
31MAR2020,N/A,Other,F849 - Migrated Record with DD or GDD [Needs to be updated in CRM],<11,418
31MAR2020,N/A,Other,J44.9 - Chronic lung disease,121,352
31MAR2020,N/A,Other,M32 - Systemic lupus erythematosus,29,66
31MAR2020,N/A,Other,M45 - Ankylosing spondylitis,43,83
31MAR2020,N/A,Other,N18 - Renal failure,24,213
31MAR2020,N/A,Other,Q37 - Cleft palate and lip,29,206
31MAR2020,N/A,Other,S14.3 - Brachial plexus injury,16,32
31MAR2020,N/A,Other Neurological,F00 - Alzheimer's disease,1257,1451
31MAR2020,N/A,Other Neurological,F03 - Unspecified dementia,1186,1744
31MAR2020,N/A,Other Neurological,G10 - Huntington disease,854,875
31MAR2020,N/A,Other Neurological,G12.2 - Motor neuron disease (also called amytrophic lateral sclerosis),731,746
31MAR2020,N/A,Other Neurological,G20 - Parkinson's disease,1556,1772
31MAR2020,N/A,Other Neurological,G40 - Epilepsy,815,14839
31MAR2020,N/A,Other Neurological,G71.0 - Muscular dystrophy,2038,2264
31MAR2020,N/A,Other Neurological,G99 - Other Neurological,7377,16245
31MAR2020,N/A,Other Neurological,G99 - Other Neurological (List A),491,780
31MAR2020,N/A,Other Neurological,G99 - Other Neurological (List C),43,71
31MAR2020,N/A,Other Physical,M05 - Rheumatoid arthritis,877,1365
31MAR2020,N/A,Other Physical,M12 - Other arthritis,332,1744
31MAR2020,N/A,Other Physical,M95 - Other Physical,13514,35707
31MAR2020,N/A,Other Physical,T05 - Multiple traumatic amputations,1168,1340
31MAR2020,N/A,Other Sensory/Speech,R47 - Other Sensory/Speech,3111,18510
31MAR2020,N/A,Psychosocial disability,F11 - Alcohol dependency,16,325
31MAR2020,N/A,Psychosocial disability,F19 - Other substance dependency,<11,353
31MAR2020,N/A,Psychosocial disability,F20 - Schizophrenia,18675,22597
31MAR2020,N/A,Psychosocial disability,F31 - Bipolar affective disorder,3104,5947
31MAR2020,N/A,Psychosocial disability,F32 - Major depressive illness,2071,7087
31MAR2020,N/A,Psychosocial disability,F41 - Other Anxiety disorders,1228,18355
31MAR2020,N/A,Psychosocial disability,F42 - Obsessive-compulsive disorder,176,1959
31MAR2020,N/A,Psychosocial disability,F60.3 - Borderline personality disorder,1146,2462
31MAR2020,N/A,Psychosocial disability,F99 - Other psychosocial disorders,7793,19475
31MAR2020,N/A,Spinal Cord Injury,C72.5 - Malignant neoplasm of spinal cord (Complete),<11,<11
31MAR2020,N/A,Spinal Cord Injury,C72.7 - Malignant neoplasm of spinal cord (Incomplete),13,18
31MAR2020,N/A,Spinal Cord Injury,T09.5 - Spinal cord injury (Complete),2030,2175
31MAR2020,N/A,Spinal Cord Injury,T09.7 - Spinal cord injury (Incomplete),2419,2678
31MAR2020,N/A,Stroke,I69 - Stroke,5161,6503
31MAR2020,N/A,Visual Impairment,H54 - Visual impairment (including blindness),8033,16064
31MAR2020,N/A,Visual Impairment,Q15.9 - Congenital eye condition,72,177
31DEC2019,N/A,ABI,G93.1 - Hypoxic brain injury,248,321
31DEC2019,N/A,ABI,T90 - Traumatic brain injury [also called head injury and acquired brain damage],11070,13484
31DEC2019,N/A,Autism,F84.0 - Autism disorder,101824,113116
31DEC2019,N/A,Autism,F84.2 - Rett syndrome,383,418
31DEC2019,N/A,Autism,F84.5 - Asperger syndrome,2411,3465
31DEC2019,N/A,Cerebral Palsy,G80 - Cerebral palsy,14535,17993
31DEC2019,N/A,Developmental delay,F84.90 - Developmental delay [not to be used over 6 years of age ],20145,22671
31DEC2019,N/A,Down Syndrome,Q90 - Down syndrome,10560,11349
31DEC2019,N/A,Global developmental delay,F84.91 - Global developmental delay [not to be used over 6 years of age],6272,9325
31DEC2019,N/A,Hearing Impairment,H90 - Hearing loss,15066,22522
31DEC2019,N/A,Hearing Impairment,Q16.9 - Congenital hearing condition,206,445
31DEC2019,N/A,Intellectual Disability,F70 - Mild intellectual disability,10901,17611
31DEC2019,N/A,Intellectual Disability,F71 - Moderate intellectual disability,16998,23327
31DEC2019,N/A,Intellectual Disability,F72 - Severe intellectual disability,5050,7195
31DEC2019,N/A,Intellectual Disability,F73 - Profound intellectual disability,702,993
31DEC2019,N/A,Intellectual Disability,F79 - Unspecified intellectual disability [try not to use],23344,37105
31DEC2019,N/A,Intellectual Disability,F84.8 - Pervasive developmental disorder [try not to use],95,257
31DEC2019,N/A,Intellectual Disability,Q02 - Microcephaly,438,933
31DEC2019,N/A,Intellectual Disability,"Q04 - Other congenital brain conditions, for example tuberous sclerosis",469,693
31DEC2019,N/A,Intellectual Disability,Q05 - Spina bifida,1805,2033
31DEC2019,N/A,Intellectual Disability,Q86.0 - Foetal alcohol syndrome,717,1088
31DEC2019,N/A,Intellectual Disability,Q87.1 - Cornelia de Lange syndrome,161,187
31DEC2019,N/A,Intellectual Disability,Q87.1 - Prader Willi syndrome,474,534
31DEC2019,N/A,Intellectual Disability,Q87.8 - Coffin-Lowry syndrome,36,37
31DEC2019,N/A,Intellectual Disability,Q89 - Other congenital conditions,1409,2379
31DEC2019,N/A,Intellectual Disability,Q91 - Edwards syndrome,23,24
31DEC2019,N/A,Intellectual Disability,Q91 - Patau syndrome,<11,<11
